cleaned_med_id,inv_min,inv_max,mean_first_count,mean_last_count,total_picks,mean_picks,median_picks,variance_picks,std_dev_picks,range_picks,iqr_picks,skewness_picks,kurtosis_picks,percent_days_w_pick,days_of_data,days_w_stockout,days_w_scarce_inv,days_w_excess_inv,mean_inventory,inv_turnover_ratio,days_sales_inventory,stockout_rate,excess_rate,scarce_rate,coef_var
000283,632.0777642770353,842.7703523693804,628.2332928311057,628.8007290400972,26976.0,32.77764277035237,30.0,366.6719083053217,19.148679022463188,140.0,21.0,1.3870409970725546,3.2001462640853733,0.9939246658566221,823.0,0.0,364.0,320.0,628.5170109356014,42.92007937835113,19.175174228944243,0.0,0.3888213851761847,0.4422843256379101,0.5841993933677048
000284,598.0558930741191,1693.1956257594168,1490.442284325638,1489.2879708383962,22281.0,27.072904009720535,14.0,4079.0141432596306,63.86716013147626,808.0,18.0,7.331769150893834,66.15738736008355,0.9234507897934386,823.0,0.0,61.0,240.0,1489.865127582017,14.95504498193138,55.0315964274494,0.0,0.2916160388821385,0.07411907654921021,2.359080507526815
000286,250.0,2447.205346294046,982.7132442284326,982.1773997569867,42427.0,51.55164034021871,33.0,10482.17707455662,102.38250375213833,1170.0,30.0,6.892538599312937,55.75936995679867,0.9817739975698664,823.0,1.0,111.0,12.0,982.4453219927096,43.18510053459732,19.057498762580433,0.001215066828675577,0.014580801944106925,0.13487241798298907,1.9860183512388303
000287,621.8712029161604,880.9234507897935,356.865127582017,358.03766707168893,50711.0,61.617253948967196,55.0,2056.251137462195,45.345905410105054,570.0,33.0,6.162058659028004,53.56989410991616,0.9963547995139733,823.0,2.0,776.0,1.0,357.451397326853,141.8682382534651,5.801157539784268,0.002430133657351154,0.001215066828675577,0.9428918590522479,0.7359286969792838
000291,100.0,200.0,144.18104495747266,144.50303766707168,8947.0,10.871202916160389,8.0,108.48217458529564,10.415477645566508,70.0,11.0,1.768867419799577,4.259438930757871,0.8991494532199271,823.0,4.0,127.0,75.0,144.34204131227216,61.98471296830215,13.277467307477366,0.004860267314702308,0.0911300121506683,0.1543134872417983,0.9580795911815397
000293,20.0,120.0,83.75304136253041,83.7323600973236,1163.0,1.4148418491484185,0.0,9.638902471912777,3.104658189223538,40.0,2.0,6.213750642860689,55.123474374005994,0.4732360097323601,822.0,3.0,11.0,110.0,83.74270072992701,13.887777559870127,59.18873602751505,0.0036496350364963502,0.13381995133819952,0.01338199513381995,2.19434998412876
000298,2.0,2.0,2.33206106870229,2.33206106870229,41.0,0.05216284987277354,0.0,0.07498257726779144,0.27382946749353226,3.0,0.0,6.064010800587765,41.38624272003336,0.04071246819338423,786.0,10.0,42.0,175.0,2.33206106870229,17.5810147299509,44.70731707317073,0.01272264631043257,0.22264631043256997,0.05343511450381679,5.249511254876008
000299,110.26123936816525,210.26123936816523,181.79465370595383,181.8748481166464,1298.0,1.577156743620899,0.0,83.29057244133826,9.126366880710979,113.0,0.0,9.809821095789369,101.89333747746245,0.181044957472661,823.0,0.0,9.0,220.0,181.83475091130012,7.1383494821249585,115.29275808936826,0.0,0.267314702308627,0.010935601458080195,5.7865947171226
000300,119.63547995139733,219.63547995139731,224.83353584447144,224.74362089914945,3624.0,4.4034021871202915,0.0,316.53779863001955,17.79150917235577,208.0,4.0,7.91932402135868,70.25436689478724,0.4726609963547995,823.0,0.0,19.0,420.0,224.78857837181044,16.12181555775374,51.04884105960265,0.0,0.5103280680437424,0.023086269744835967,4.040400675730905
000343,32.0,48.0,42.01822600243013,42.03402187120292,1096.0,1.3317132442284325,0.0,10.745063606235572,3.2779663827189522,33.0,1.0,4.433526664247985,24.769986957885926,0.4046172539489672,823.0,2.0,72.0,114.0,42.026123936816525,26.079016985905312,31.55793795620438,0.002430133657351154,0.1385176184690158,0.08748481166464156,2.4614656322789212
000344,12.0,16.0,17.8408262454435,17.831105710814096,421.0,0.511543134872418,0.0,2.705158564742958,1.6447366247344766,15.0,0.0,5.205459218031734,31.27704427670944,0.20534629404617255,823.0,2.0,46.0,465.0,17.835965978128797,23.60399209755433,34.86698337292162,0.002430133657351154,0.5650060753341434,0.05589307411907655,3.2152452307754733
000345,4.0,8.0,5.957420924574209,5.958637469586375,454.0,0.5523114355231143,0.0,3.967418524083443,1.9918379763633998,20.0,0.0,6.531256634867265,50.10695086296285,0.22019464720194648,822.0,28.0,149.0,112.0,5.958029197080291,76.19969372128638,10.787444933920703,0.0340632603406326,0.1362530413625304,0.18126520681265207,3.606367437380429
000346,399.87849331713244,499.87849331713244,504.3888213851762,504.5868772782503,50304.0,61.12272174969623,35.0,7450.098059736353,86.31395055109199,635.0,38.0,3.496358116258114,13.726613246511867,0.9817739975698664,823.0,0.0,220.0,397.0,504.4878493317133,99.71300610438264,8.25368757951654,0.0,0.4823815309842041,0.267314702308627,1.4121418039032425
000347,178.2989064398542,394.8967193195626,744.1567436208992,744.8055893074119,25309.0,30.752126366950183,4.0,8815.673277103233,93.89181688040355,1000.0,14.0,5.562171334406186,38.47175927795356,0.5795868772782503,823.0,0.0,55.0,725.0,744.4811664641555,33.99548724677987,24.20909557864791,0.0,0.8809234507897934,0.06682867557715674,3.0531812909467826
000364,121.93195625759417,203.86391251518833,226.69744835965977,227.06075334143378,4688.0,5.6962332928311055,1.0,270.2482461352893,16.439228878973896,150.0,4.0,5.33077853779929,30.499591122107923,0.5637910085054678,823.0,3.0,10.0,517.0,226.87910085054676,20.66298739031124,39.829671501706486,0.0036452004860267314,0.6281895504252734,0.012150668286755772,2.885982373591194
000379,215.50425273390036,401.0085054678007,358.7375455650061,358.823815309842,3539.0,4.300121506682868,0.0,116.55580290492621,10.796101282635608,108.0,5.0,6.038793225995329,45.652881238088725,0.41798298906439857,823.0,0.0,12.0,277.0,358.78068043742405,9.863964792321774,83.43500988979937,0.0,0.33657351154313486,0.014580801944106925,2.510650284150637
000380,148.15309842041313,295.8444714459295,382.92709599027944,381.9708383961118,11262.0,13.68408262454435,0.0,1473.3282986403667,38.38395887138749,436.0,8.0,5.165902307081311,37.901014389653746,0.48724179829890646,823.0,2.0,39.0,420.0,382.4489671931956,29.44706605603397,27.94845498135322,0.002430133657351154,0.5103280680437424,0.04738760631834751,2.8050078273088177
000380AA,3.0,6.0,4.663814180929095,4.680929095354523,224.0,0.27383863080684595,0.0,0.4267566055070582,0.6532661061979705,8.0,0.0,3.9220597085271094,27.944025088091205,0.19926650366748166,818.0,6.0,69.0,107.0,4.67237163814181,47.941391941391934,17.062500000000004,0.007334963325183374,0.13080684596577016,0.0843520782396088,2.3855878342408032
000383,20.0,40.0,51.20347394540943,51.15384615384615,605.0,0.750620347394541,0.0,15.953881602268698,3.994231040171399,75.0,0.0,11.616913222135956,180.024416923574,0.10297766749379653,806.0,1.0,7.0,562.0,51.178660049627794,11.821333333333333,68.18181818181819,0.0012406947890818859,0.6972704714640199,0.008684863523573201,5.321240030377103
000384,226.35479951397326,344.5321992709599,372.6172539489672,372.55528554070474,5227.0,6.351154313487242,1.0,969.4446671574235,31.135906396914535,315.0,5.0,8.699407707869957,77.49302862373666,0.5261239368165249,823.0,0.0,21.0,533.0,372.58626974483593,14.028965703915198,58.66433900899177,0.0,0.6476306196840826,0.02551640340218712,4.902401179387921
000385,100.0,200.0,185.4036809815951,185.43435582822084,771.0,0.9460122699386503,0.0,9.532708279947544,3.087508425890939,28.0,0.0,4.916923569447817,27.070889010433756,0.22699386503067484,815.0,1.0,7.0,291.0,185.41901840490797,4.158149507168311,196.0006485084306,0.001226993865030675,0.3570552147239264,0.008588957055214725,3.263708647342562
000387,10.0,110.0,100.05710814094775,99.92466585662211,840.0,1.0206561360874848,0.0,11.409548474071187,3.3778023142379405,40.0,0.0,5.428047285539105,37.633543268347175,0.21142162818955043,823.0,7.0,14.0,247.0,99.99088699878493,8.400765561867729,97.9672619047619,0.00850546780072904,0.3001215066828676,0.01701093560145808,3.3094420293069344
000388,54.0632603406326,154.0632603406326,143.30535279805352,143.8065693430657,1257.0,1.5291970802919708,1.0,17.426064884376366,4.17445384264533,102.0,2.0,17.632625453781504,408.88818277701444,0.5340632603406326,822.0,3.0,15.0,320.0,143.5559610705596,8.756167216087729,93.87669053301511,0.0036496350364963502,0.38929440389294406,0.01824817518248175,2.729833777768068
000389,54.79318734793188,154.79318734793188,129.56447688564478,130.08759124087592,1204.0,1.464720194647202,1.0,40.44394261345283,6.35955522135415,102.0,2.0,14.208778637173133,215.61042718908917,0.5328467153284672,822.0,2.0,10.0,172.0,129.82603406326035,9.273948855383866,88.63538205980068,0.0024330900243309003,0.20924574209245742,0.012165450121654502,4.341822584678664
000390,250.0,350.0,258.55528554070474,258.4957472660996,21377.0,25.974483596597814,25.0,173.27307074881818,13.1633229371925,75.0,19.0,0.5219171348987399,0.3010271948027925,0.9842041312272175,823.0,0.0,372.0,28.0,258.5255164034022,82.68816284518473,9.953057023904197,0.0,0.03402187120291616,0.4520048602673147,0.5067790044117242
000391,200.0,300.0,220.09356014580803,220.12393681652492,19937.0,24.224787363304984,22.0,220.8192388537574,14.859987848371794,125.0,18.0,1.1048615960087231,2.8251740424751883,0.9744835965978129,823.0,0.0,304.0,42.0,220.10874848116646,90.57795356873743,9.086096203039574,0.0,0.05103280680437424,0.36938031591737547,0.6134207754030188
000393,85.0,185.0,120.5700365408039,120.58099878197321,7201.0,8.771010962241169,7.0,51.018231781587005,7.142704794514961,40.0,7.0,1.158825333919131,1.788812019826774,0.8477466504263094,821.0,0.0,119.0,12.0,120.57551766138855,59.72190822537061,13.74704902096931,0.0,0.014616321559074299,0.14494518879415347,0.8143536503675577
000400,0.0,0.0,0.0379746835443038,0.0,6.0,0.008438818565400843,0.0,0.05063291139240504,0.22501758018520474,6.0,0.0,26.608295857696433,706.0014084507044,0.0014064697609001407,711.0,711.0,0.0,0.0,0.0189873417721519,316.0,2.2500000000000004,1.0,0.0,0.0,26.664583251946762
000455,10.0,110.0,79.41481481481482,79.44567901234568,11.0,0.013580246913580247,0.0,0.0851058310061194,0.2917290369608747,8.0,0.0,25.815007105811436,694.9711717258283,0.003703703703703704,810.0,9.0,9.0,0.0,79.43024691358025,0.1384862873707034,5848.954545454546,0.011111111111111112,0.0,0.011111111111111112,21.48186544893714
000456,10.0,110.0,89.4228432563791,89.55407047387607,44.0,0.053462940461725394,0.0,0.20151779880740164,0.4489073387765026,10.0,0.0,15.411456674811637,304.86166577577245,0.027946537059538274,823.0,7.0,7.0,63.0,89.48845686512757,0.4916835259134544,1673.840909090909,0.00850546780072904,0.07654921020656136,0.00850546780072904,8.396607723024127
000463,25.396341463414632,50.792682926829265,57.24756097560976,57.24634146341464,979.0,1.1939024390243902,0.0,5.990438964829209,2.4475373265446247,27.0,2.0,5.383104300850903,41.06064123184184,0.4402439024390244,820.0,0.0,57.0,291.0,57.2469512195122,17.101347393087288,47.949438202247194,0.0,0.3548780487804878,0.06951219512195123,2.050031264317255
000464,48.0,96.0,64.64398541919806,64.56986634264885,3271.0,3.9744835965978127,3.0,23.234141308428896,4.820180630269876,50.0,6.0,3.092679198770553,17.155345084603866,0.7314702308626975,823.0,1.0,121.0,16.0,64.60692588092346,50.62924687097411,16.255426475084075,0.001215066828675577,0.019441069258809233,0.14702308626974483,1.2127816137915342
000465,30.0,60.0,37.12287104622871,37.1021897810219,3400.0,4.13625304136253,2.0,19.167770596062606,4.378101254660815,20.0,8.0,0.6210632645612725,-0.8093089656023973,0.5936739659367397,822.0,0.0,216.0,24.0,37.11253041362531,91.61326274728336,8.972500000000002,0.0,0.029197080291970802,0.26277372262773724,1.0584703621562324
000467,15.0,45.0,28.987437185929647,28.992462311557787,217.0,0.27261306532663315,0.0,1.1218150500932336,1.0591577078477188,8.0,0.0,4.334163830005836,19.696919023038152,0.08040201005025126,796.0,0.0,10.0,0.0,28.98994974874372,7.485352747443231,106.3410138248848,0.0,0.0,0.01256281407035176,3.88520523247366
000468,10.0,40.0,28.878197320341048,28.77101096224117,78.0,0.09500609013398295,0.0,0.16901161581652355,0.4111102234395583,4.0,0.0,5.405527893217825,34.335696558796194,0.06455542021924482,821.0,2.0,5.0,25.0,28.82460414129111,2.7060215508134373,303.3974358974359,0.00243605359317905,0.030450669914738125,0.0060901339829476245,4.327198633895863
000475,40.0,100.0,816.8588807785889,817.051094890511,4779.0,5.813868613138686,4.0,56.40745663557881,7.510489773348927,69.0,6.0,2.8233462493685755,10.973589220022925,0.8564476885644768,822.0,3.0,92.0,80.0,816.9549878345499,5.84977149434804,140.5183092697217,0.0036496350364963502,0.09732360097323602,0.11192214111922141,1.2918230997473987
000507,450.0,1050.0,797.6379100850547,797.8918590522479,27671.0,33.622114216281894,14.0,6368.78525245896,79.80466936501247,539.0,23.0,4.4212330631297645,19.935879918554733,0.8748481166464156,823.0,0.0,38.0,86.0,797.7648845686513,34.68565806197601,23.727386072061005,0.0,0.10449574726609964,0.046172539489671933,2.373576773062241
000508,149.8706338939198,711.5782664941785,413.15782664941787,413.3673997412678,22311.0,28.86287192755498,13.0,5960.095161171401,77.2016525805724,547.0,24.0,5.0421011713903905,25.6932815568274,0.6998706338939198,773.0,185.0,97.0,10.0,413.26261319534285,53.98746290522519,14.318139034556946,0.23932729624838292,0.0129366106080207,0.12548512289780078,2.674773763828715
000509,113.15628815628816,138.15628815628816,164.7008547008547,164.62026862026863,2650.0,3.2356532356532357,0.0,194.66933853975416,13.95239544091817,203.0,3.0,8.510564216182392,83.60607570938896,0.34554334554334554,819.0,0.0,31.0,571.0,164.66056166056165,16.09371408232424,50.88943396226415,0.0,0.6971916971916972,0.03785103785103785,4.312079949476219
000511,15.0,115.0,69.96332518337408,69.90342298288509,721.0,0.8814180929095354,0.0,4.76805086292806,2.1835866969113136,17.0,0.0,3.453514128439484,15.177106113651227,0.20293398533007334,818.0,1.0,9.0,109.0,69.93337408312959,10.309812867643844,79.34188626907074,0.0012224938875305623,0.1332518337408313,0.011002444987775062,2.4773563357468165
000527P01,150.0,200.0,149.8698296836983,149.9294403892944,20661.0,25.135036496350367,20.0,599.8026929950123,24.490869584296355,125.0,34.0,1.1576468054301137,1.2499018257369459,0.7627737226277372,822.0,0.0,392.0,58.0,149.89963503649636,137.83222350721283,5.963772324669668,0.0,0.0705596107055961,0.4768856447688564,0.9743717534626399
000557,102.14634146341463,165.9878048780488,104.78536585365853,102.42073170731707,3907.0,4.764634146341463,0.0,75.99459632508413,8.717487959560605,60.0,9.25,2.3621839881407087,6.917383693643178,0.33658536585365856,820.0,5.0,317.0,66.0,103.6030487804878,37.711245431377975,21.744177117993342,0.006097560975609756,0.08048780487804878,0.38658536585365855,1.829623784704299
000564,38.29207920792079,229.75247524752476,191.65346534653466,191.82178217821783,1623.0,2.008663366336634,0.0,152.80165967340224,12.361296844320268,200.0,0.0,9.862667683829878,115.93535225509775,0.15965346534653466,808.0,1.0,6.0,256.0,191.73762376237624,8.464692365288787,95.45532963647565,0.0012376237623762376,0.31683168316831684,0.007425742574257425,6.153991281707194
000565,118.29683698296837,218.29683698296836,181.3880778588808,181.28953771289537,2041.0,2.482968369829684,0.0,195.18302260313965,13.970791767224206,200.0,0.0,10.11476593676929,116.7937498274202,0.24209245742092458,822.0,1.0,18.0,107.0,181.3388077858881,11.25517491220008,73.03307202351789,0.0012165450121654502,0.13017031630170317,0.021897810218978103,5.626649109582703
000566,49.38875305623472,246.9437652811736,147.7359413202934,147.67848410757946,1758.0,2.1491442542787285,0.0,220.8565537343672,14.861243344160918,300.0,0.0,12.981189519461367,215.619176655226,0.14058679706601468,818.0,0.0,3.0,18.0,147.70721271393643,11.90192386477908,68.72838452787259,0.0,0.022004889975550123,0.003667481662591687,6.914958507123795
000567,20.0,120.0,73.2250608272506,73.25425790754258,606.0,0.7372262773722628,0.0,2.861438338504761,1.6915786527692884,23.0,1.0,6.36354571229207,64.47020386554547,0.3309002433090024,822.0,3.0,16.0,31.0,73.2396593673966,8.274205604371875,99.34488448844886,0.0036496350364963502,0.037712895377128956,0.019464720194647202,2.2945175785088368
000568,149.39246658566222,278.78493317132444,248.5965978128797,248.50911300121507,7203.0,8.752126366950183,0.0,674.8338610448393,25.977564571084013,409.0,7.0,7.310343592409288,80.08533034998217,0.4945321992709599,823.0,1.0,47.0,278.0,248.5528554070474,28.979751563118707,28.399139247535746,0.001215066828675577,0.3377885783718105,0.05710814094775213,2.968143223934769
000568P11,2.0,2.0,0.9336609336609336,0.9324324324324325,4.0,0.004914004914004914,0.0,0.004895872054543644,0.06997050846280627,1.0,0.0,14.15997663386506,198.50493827160457,0.004914004914004914,814.0,352.0,517.0,0.0,0.933046683046683,4.287030941408822,189.875,0.43243243243243246,0.0,0.6351351351351351,14.238998472181075
000569,122.14532019704434,241.87192118226602,287.40147783251234,287.0344827586207,1203.0,1.4815270935960592,0.0,318.64700728286545,17.85068646531179,300.0,0.0,12.771533287831183,170.28549006223545,0.008620689655172414,812.0,1.0,149.0,444.0,287.2179802955665,4.188456442601653,193.86616791354948,0.0012315270935960591,0.5467980295566502,0.1834975369458128,12.048842402188837
000574,353.906439854192,677.812879708384,571.7168894289185,571.0048602673147,19287.0,23.434993924665857,9.0,4106.326365176363,64.08062394496766,604.0,18.0,4.918961409715312,25.579740196801804,0.7399756986634265,823.0,0.0,52.0,208.0,571.3608748481166,33.75624906960424,24.38067091823508,0.0,0.25273390036452004,0.06318347509113001,2.7343989996737896
000575,99.57472660996355,298.72417982989066,276.04617253948965,276.3475091130012,7111.0,8.64034021871203,3.0,714.3571054802173,26.72745976482272,243.0,7.0,6.023417471719944,39.27707556858691,0.5710814094775213,823.0,5.0,15.0,297.0,276.1968408262454,25.746130834543138,31.965968218253405,0.006075334143377886,0.36087484811664644,0.018226002430133656,3.093334184566038
000575AA,4.0,5.0,4.478684531059684,4.476248477466505,192.0,0.23386114494518878,0.0,0.43548617093966313,0.6599137602290644,4.0,0.0,3.1207271338842038,9.53424165421402,0.13885505481120586,821.0,6.0,138.0,133.0,4.477466504263094,42.88139281828074,19.145833333333336,0.007308160779537149,0.16199756394640683,0.16808769792935443,2.821818735146156
000579,566.221142162819,707.7764277035237,465.7569866342649,465.6719319562576,7371.0,8.95625759416768,0.0,243.32411833745743,15.598849904318506,113.0,12.0,2.056618929610169,4.876289639748512,0.35844471445929527,823.0,0.0,395.0,191.0,465.71445929526124,15.82729471434945,51.998778998778995,0.0,0.23207776427703525,0.479951397326853,1.741670529270673
000586,33.5625,100.6875,672.85,673.845,715.0,0.89375,0.0,32.31785826032541,5.684879792953006,100.0,0.0,9.522454135141302,127.13449937582033,0.03625,800.0,12.0,16.0,589.0,673.3475000000001,1.0618588470292085,753.3958041958042,0.015,0.73625,0.02,6.360704663443922
000587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,689.0,689.0,0.0,0.0,0.0,,,1.0,0.0,0.0,
000588,2241.0692588092347,2704.738760631835,2044.1749696233294,2055.1701093560146,82247.0,99.9356014580802,83.0,7922.551808853135,89.00871760031787,1049.0,50.5,4.976358046366496,34.622202246695366,1.0,823.0,3.0,463.0,253.0,2049.672539489672,40.12689754846297,20.509933493014945,0.0036452004860267314,0.30741190765492105,0.5625759416767923,0.8906607485386896
000591,211.9221411192214,291.39294403892944,263.9513381995134,263.9647201946472,12889.0,15.680048661800486,9.0,327.9377013374587,18.109050260503963,107.0,20.0,1.668545897786388,2.754075741054373,0.8211678832116789,822.0,0.0,318.0,292.0,263.9580291970803,48.82973266320541,16.83400574132982,0.0,0.35523114355231145,0.38686131386861317,1.154910335490283
